Id,Area,Address,Studio,Zone,Inside_M30,Rent,Bedrooms,Sq. Mt.,Floor,Outer,Elevator,Penthouse,Cottage,Duplex,Semi-detached,Region
1445,Carabanchel,Piso en calle Alcaud—n,0,San Isidro,0,600,2,60,0,0,0,0,0,0,0,South
1446,Carabanchel,Piso en calle del chimbo,0,Abrantes,0,670,3,76,3,1,0,0,0,0,0,South
1447,Carabanchel,Piso en calle marquesa de argŸeso,0,Opa–el,0,770,3,74,1,1,0,0,0,0,0,South
1448,Carabanchel,Piso en Puerta Bonita,0,Puerta Bonita,0,860,3,71,,1,0,0,0,0,0,South
1449,Carabanchel,Piso en Abrantes,0,Abrantes,0,710,3,69,,1,0,0,0,0,0,South
1450,Carabanchel,Piso en Opa–el,0,Opa–el,0,755,3,72,,1,0,0,0,0,0,South
1451,Carabanchel,Piso en Vista Alegre,0,Vista Alegre,0,815,3,65,,1,1,0,0,0,0,South
1452,Carabanchel,Piso en Abrantes,0,Abrantes,0,700,1,59,,1,0,0,0,0,0,South
1453,Carabanchel,Piso en Vista Alegre,0,Vista Alegre,0,750,3,68,,1,0,0,0,0,0,South
1454,Carabanchel,Piso en calle Clara Campoamor,0,Puerta Bonita,0,700,3,90,3,1,0,0,0,0,0,South
1455,Carabanchel,Piso en calle de Zaida,0,San Isidro,0,900,3,70,3,1,0,0,0,0,0,South
1456,Chamartin,Piso en DOCTOR FLEMING,0,Nueva Espa–a,0,1480,3,126,5,0,1,0,0,0,0,North
1457,Chamartin,Piso en Prosperidad,0,Prosperidad,1,980,1,60,2,1,1,0,0,0,0,North
1458,Chamartin,Piso en Bernab_u-Hispanoam_rica,0,Bernab_u-Hispanoam_rica,1,2800,5,210,4,1,1,0,0,0,0,North
1459,Chamartin,Piso en calle del Pr’ncipe de Vergara,0,Nueva Espa–a,1,1250,3,77,2,0,1,0,0,0,0,North
1460,Chamartin,Piso en Castilla,0,Castilla,1,1550,2,100,6,1,1,0,0,0,0,North
1461,Chamartin,Piso en calle Francisco Su‡rez,0,Nueva Espa–a,1,2695,1,70,3,1,1,0,0,0,0,North
1462,Chamartin,Piso en pasaje Moraleja de Enmedio,0,Prosperidad,1,1200,5,110,1,1,0,0,0,0,0,North
1463,Chamartin,Piso en calle de Doctor Fleming,0,Nueva Espa–a,1,1480,3,126,5,0,1,0,0,0,0,North
1464,Chamartin,Piso en calle de canillas,0,Prosperidad,1,700,1,45,3,1,1,0,0,0,0,North
1465,Chamartin,Piso en paseo de la Castellana,0,Castilla,1,975,2,70,0,1,1,0,0,0,0,North
1466,Chamartin,Piso en metro colombia,0,Bernab_u-Hispanoam_rica,1,800,1,50,8,1,1,0,0,0,0,North
1467,Chamartin,Piso en calle de Doctor Fleming,0,Nueva Espa–a,1,1480,3,126,5,0,1,0,0,0,0,North
1468,Chamartin,Piso en Castilla,0,Castilla,1,2500,4,150,3,1,1,0,0,0,0,North
1469,Chamartin,Piso en calle de Doctor Fleming,0,Nueva Espa–a,1,1500,3,137,2,0,1,0,0,0,0,North
1470,Chamartin,Piso en Castilla,0,Castilla,1,1350,2,107,3,1,1,0,0,0,0,North
1471,Chamartin,Piso en traves’a Santa Mar’a Magdalena,0,Nueva Espa–a,1,999,1,99,,1,1,0,0,0,0,North
1472,Chamartin,Estudio en calle Rafael Herrera,1,Castilla,1,1100,0,50,6,1,1,0,0,0,0,North
1473,Chamartin,Piso en Ciudad Jard’n,0,Ciudad Jard’n,1,1200,2,60,1,1,1,0,0,0,0,North
1474,Chamartin,Piso en Victor de la Serna,0,Bernab_u-Hispanoam_rica,1,2400,4,160,3,1,1,0,0,0,0,North
1475,Chamartin,Piso en El Viso,0,El Viso,1,2700,2,90,6,1,1,0,0,0,0,North
1476,Chamartin,Piso en colombia,0,Bernab_u-Hispanoam_rica,1,1450,2,100,0,1,1,0,0,0,0,North
1477,Chamartin,Piso en Bernab_u-Hispanoam_rica,0,Bernab_u-Hispanoam_rica,1,2700,3,138,8,1,1,0,0,0,0,North
1478,Chamartin,Piso en calle del Coraz—n de Mar’a,0,Prosperidad,1,1250,2,90,2,1,1,0,0,0,0,North
1479,Chamartin,Piso en calle Principe de Vergara,0,Prosperidad,1,1200,2,75,2,1,1,0,0,0,0,North
1480,Chamartin,Piso en calle Apolonio Morales,0,Nueva Espa–a,1,1850,2,95,2,1,1,0,0,0,0,North
1481,Chamartin,Piso en calle Calle del Pr’ncipe de Vergara,0,Ciudad Jard’n,1,1700,3,100,9,1,1,0,0,0,0,North
1482,Chamartin,Piso en calle Calle del Pr’ncipe de Vergara,0,Ciudad Jard’n,1,1700,3,100,9,1,1,0,0,0,0,North
1483,Chamartin,Piso en Castilla,0,Castilla,1,2500,4,150,3,1,1,0,0,0,0,North
1484,Chamartin,Piso en calle Puerto Rico,0,Bernab_u-Hispanoam_rica,1,1000,1,51,4,1,1,0,0,0,0,North
1485,Chamartin,Chalet adosado en El Viso,0,en El Viso,1,7500,5,310,,1,0,0,1,0,1,North
1486,Chamartin,Piso en Mauricio Legendre,0,Castilla,1,2275,4,170,4,1,1,0,0,0,0,North
1487,Chamartin,Piso en Zabaleta,0,Prosperidad,1,900,2,54,0,1,0,0,0,0,0,North
1488,Chamartin,Piso en avenida de Alberto de Alcocer,0,Nueva Espa–a,1,2800,3,160,3,1,1,0,0,0,0,North
1489,Chamartin,Dœplex en Nueva Espa–a,0,Nueva Espa–a,1,8500,4,400,7,1,1,0,0,1,0,North
1490,Chamartin,Piso en calle de juan ram—n jim_nez,0,Bernab_u-Hispanoam_rica,1,2160,1,72,4,1,1,0,0,0,0,North
1491,Chamartin,Piso en El Viso,0,El Viso,1,3950,2,180,4,1,1,0,0,0,0,North
1492,Chamartin,Piso en avenida P’o XII,0,Castilla,1,1950,2,130,9,1,1,0,0,0,0,North
1493,Chamartin,Dœplex en Bernab_u-Hispanoam_rica,0,Bernab_u-Hispanoam_rica,1,1800,1,110,3,1,1,0,0,1,0,North
1494,Chamartin,Piso en Henri Dunant,0,Nueva Espa–a,1,5000,5,360,5,1,1,0,0,0,0,North
1495,Chamartin,Piso en El Viso,0,El Viso,1,950,1,55,7,1,1,0,0,0,0,North
1496,Chamartin,Piso en calle Suero de Qui–ones,0,Ciudad Jard’n,1,1650,4,123,1,1,1,0,0,0,0,North
1497,Chamartin,Piso en paseo de la castellana,0,El Viso,1,2000,2,100,9,1,1,0,0,0,0,North
1498,Chamartin,çÅtico en paseo de la castellana,0,El Viso,1,1800,2,100,9,1,1,1,0,0,0,North
1499,Chamartin,Piso en calle de Clavile–o,0,Ciudad Jard’n,1,1450,2,80,2,1,1,0,0,0,0,North
1500,Chamartin,çÅtico en avenida de P’o XII,0,Nueva Espa–a,1,1500,1,67,3,1,1,1,0,0,0,North
1501,Chamartin,Piso en calle de Agust’n de Fox‡,0,Castilla,1,1200,3,109,6,0,1,0,0,0,0,North
1502,Chamartin,Piso en calle San Ernesto,0,Ciudad Jard’n,1,1650,4,107,3,1,1,0,0,0,0,North
1503,Chamartin,Piso en calle V’ctor Andr_s Belaunde,0,Bernab_u-Hispanoam_rica,1,2400,4,160,3,1,1,0,0,0,0,North
1504,Chamartin,Casa o chalet independiente en Nueva Espa–a,0,chalet independiente en Nueva Espa–a,1,4200,7,300,,1,0,0,1,0,0,North
1505,Chamartin,Piso en calle S‡nchez Pacheco,0,Ciudad Jard’n,1,1100,1,50,1,1,1,0,0,0,0,North
1506,Chamartin,Piso en paseo de la Castellana,0,El Viso,1,5200,4,350,7,1,1,0,0,0,0,North
1507,Chamartin,Dœplex en paseo de la Habana,0,El Viso,1,5500,4,270,7,1,1,0,0,1,0,North
1508,Chamartin,Piso en calle Matilde D’ez,0,Ciudad Jard’n,1,1200,1,57,2,1,1,0,0,0,0,North
1509,Chamartin,Piso en calle Fuente del Saz,0,Bernab_u-Hispanoam_rica,1,1000,1,55,1,1,1,0,0,0,0,North
1510,Chamartin,Chalet adosado en Emilio Campion,0,El Viso,1,7500,4,300,,1,0,0,1,0,1,North
1511,Chamartin,Piso en Padre Damian,0,Nueva Espa–a,1,3100,4,241,3,1,1,0,0,0,0,North
1512,Chamartin,Piso en calle de Clavile–o,0,Ciudad Jard’n,1,1400,2,80,2,1,1,0,0,0,0,North
1513,Chamartin,Piso en El Viso,0,El Viso,1,3800,5,211,3,1,1,0,0,0,0,North
1514,Chamartin,Piso en calle Puenteareas,0,Prosperidad,1,1350,2,118,4,0,1,0,0,0,0,North
1515,Chamartin,Piso en Nueva Espa–a,0,Nueva Espa–a,1,1800,2,104,2,1,1,0,0,0,0,North
1516,Chamartin,Piso en El Viso,0,El Viso,1,2700,2,90,6,1,1,0,0,0,0,North
1517,Chamartin,çÅtico en El Viso,0,en El Viso,1,5500,4,270,7,1,1,1,0,0,0,North
1518,Chamartin,Piso en calle Sanchez Pacheco,0,Ciudad Jard’n,1,1300,3,120,1,1,1,0,0,0,0,North
1519,Chamartin,Estudio en BOLIVIA,1,Nueva Espa–a,1,700,0,32,1,0,1,0,0,0,0,North
1520,Chamartin,Piso en paseo de la Castellana,0,Castilla,1,975,2,70,0,1,1,0,0,0,0,North
1521,Chamartin,Piso en calle de Mauricio Legendre,0,Castilla,1,1200,3,110,5,1,1,0,0,0,0,North
1522,Chamartin,Piso en paseo de la Habana,0,El Viso,1,3100,4,200,6,1,1,0,0,0,0,North
1523,Chamartin,Piso en calle del general zabala,0,Prosperidad,1,1600,4,110,1,1,1,0,0,0,0,North
1524,Chamartin,çÅtico en calle del General Zabala,0,Prosperidad,1,1300,2,99,3,1,1,1,0,0,0,North
1525,Chamartin,Piso en calle De Mauricio Legendre,0,Castilla,1,1700,2,110,7,1,1,0,0,0,0,North
1526,Chamartin,çÅtico en pasaje Dolores,0,Prosperidad,1,1250,2,110,3,1,1,1,0,0,0,North
1527,Chamartin,Piso en paseo de la Habana,0,Bernab_u-Hispanoam_rica,1,1500,3,130,2,1,1,0,0,0,0,North
1528,Chamartin,Piso en calle henri dunant,0,Nueva Espa–a,1,1250,1,74,4,1,1,0,0,0,0,North
1529,Chamartin,Piso en paseo de la Castellana,0,Bernab_u-Hispanoam_rica,1,3800,4,291,4,1,1,0,0,0,0,North
1530,Chamartin,Piso en paseo de la Habana,0,El Viso,1,2400,3,150,3,1,1,0,0,0,0,North
1531,Chamartin,Piso en avenida de Alfonso XIII,0,Bernab_u-Hispanoam_rica,1,2750,4,160,12,1,1,0,0,0,0,North
1532,Chamartin,Piso en Castilla,0,Castilla,1,1550,3,152,4,1,1,0,0,0,0,North
1533,Chamartin,Piso en calle Federico Salm—n,0,Nueva Espa–a,1,2350,4,171,11,1,1,0,0,0,0,North
1534,Chamartin,Piso en plaza Valpara’so,0,Bernab_u-Hispanoam_rica,1,1800,2,97,2,1,1,0,0,0,0,North
1535,Chamartin,Piso en calle de Marcenado,0,Ciudad Jard’n,1,870,2,60,1,1,1,0,0,0,0,North
1536,Chamartin,Piso en plaza Castilla,0,Nueva Espa–a,1,3500,5,220,17,1,1,0,0,0,0,North
1537,Chamartin,Piso en avenida Burgos,0,Castilla,1,1300,3,120,3,1,1,0,0,0,0,North
1538,Chamartin,Piso en calle de Mauricio Legendre,0,Castilla,1,1550,3,152,4,1,1,0,0,0,0,North
1539,Chamartin,Chalet adosado en calle Marqu_s de Valdecilla,0,El Viso,1,3400,4,190,,1,0,0,1,0,1,North
1540,Chamartin,Piso en paseo de la Habana,0,El Viso,1,3000,4,165,7,1,1,0,0,0,0,North
1541,Chamartin,Piso en juan ramon jimenez,0,Bernab_u-Hispanoam_rica,1,1600,1,75,7,1,1,0,0,0,0,North
1542,Chamartin,Piso en Bernab_u-Hispanoam_rica,0,Bernab_u-Hispanoam_rica,1,1350,2,90,3,1,1,0,0,0,0,North
1543,Chamartin,Piso en calle Juan Hurtado de Mendoza,0,Nueva Espa–a,1,3200,4,205,2,1,1,0,0,0,0,North
1544,Chamartin,Piso en CARDENAL MARCELO SPINOLA,0,Castilla,1,1300,2,130,7,1,1,0,0,0,0,North
1545,Chamartin,Piso en Nueva Espa–a,0,Nueva Espa–a,1,2700,5,194,9,1,1,0,0,0,0,North
1546,Chamartin,Piso en Gutierrez Solana,0,El Viso,1,1580,2,80,7,1,1,0,0,0,0,North
1547,Chamartin,Dœplex en calle Infanta Mar’a Teresa,0,Bernab_u-Hispanoam_rica,1,1800,1,90,3,1,1,0,0,1,0,North
1548,Chamartin,çÅtico en Nueva Espa–a,0,en Nueva Espa–a,1,3500,1,70,13,1,1,1,0,0,0,North
1549,Chamartin,Piso en Nueva Espa–a,0,Nueva Espa–a,1,1800,1,70,1,1,1,0,0,0,0,North
1550,Chamartin,Piso en El Viso,0,El Viso,1,2000,2,116,1,1,1,0,0,0,0,North
1551,Chamartin,Piso en Castilla,0,Castilla,1,2500,4,150,3,1,1,0,0,0,0,North
1552,Chamartin,Piso en Juan Ram—n Jim_nez,0,Bernab_u-Hispanoam_rica,1,1300,1,85,6,1,1,0,0,0,0,North
1553,Chamartin,Piso en paseo de la Castellana,0,El Viso,1,6500,5,420,3,1,1,0,0,0,0,North
1554,Chamartin,Piso en calle Pedro de Valdivia,0,El Viso,1,5950,4,380,7,1,1,0,0,0,0,North
1555,Chamartin,Piso en calle Daganzo,0,Prosperidad,1,850,1,40,0,0,1,0,0,0,0,North
1556,Chamartin,Piso en Costa Rica,0,Bernab_u-Hispanoam_rica,1,2200,5,220,1,1,1,0,0,0,0,North
1557,Chamartin,Chalet pareado en Nueva Espa–a,0,en Nueva Espa–a,1,3500,5,254,,1,0,0,1,0,0,North
1558,Chamartin,Piso en calle Potos’,0,Bernab_u-Hispanoam_rica,1,1850,2,134,3,1,1,0,0,0,0,North
1559,Chamartin,Dœplex en El Viso,0,El Viso,1,3149,4,250,0,1,1,0,0,1,0,North
1560,Chamartin,Piso en paseo de la Castellana,0,Bernab_u-Hispanoam_rica,1,1800,3,146,8,1,1,0,0,0,0,North
1561,Chamartin,Piso en calle Condes del Val,0,Bernab_u-Hispanoam_rica,1,2000,1,90,2,1,1,0,0,0,0,North
1562,Chamartin,Piso en avenida de P’o XII,0,Castilla,1,2500,4,150,3,1,1,0,0,0,0,North
1563,Chamartin,çÅtico en El Viso,0,en El Viso,1,3200,2,214,8,1,1,1,0,0,0,North
1564,Chamartin,Piso en calle Bolivia,0,Bernab_u-Hispanoam_rica,1,1800,2,145,12,1,1,0,0,0,0,North
1565,Chamartin,Dœplex en calle Mataelpino,0,Prosperidad,1,1000,2,90,2,1,1,0,0,1,0,North
1566,Chamartin,Piso en calle de Benigno Soto,0,Ciudad Jard’n,1,1900,3,115,3,1,1,0,0,0,0,North
1567,Chamartin,Estudio en calle S‡nchez Pacheco,1,Ciudad Jard’n,1,800,0,60,0,1,1,0,0,0,0,North
1568,Chamartin,Piso en calle de Josep Pla,0,Ciudad Jard’n,1,1350,2,90,1,1,1,0,0,0,0,North
1569,Chamartin,Piso en Bernab_u-Hispanoam_rica,0,Bernab_u-Hispanoam_rica,1,3400,3,170,1,1,1,0,0,0,0,North
1570,Chamartin,Piso en Nueva Espa–a,0,Nueva Espa–a,1,1750,2,96,11,1,1,0,0,0,0,North
1571,Chamartin,Piso en El Viso,0,El Viso,1,3000,4,200,5,1,0,0,0,0,0,North
1572,Chamartin,Chalet pareado en Nueva Espa–a,0,en Nueva Espa–a,1,3700,7,255,,1,0,0,1,0,0,North
1573,Chamartin,Piso en calle Guatemala,0,Nueva Espa–a,1,1150,2,89,2,1,1,0,0,0,0,North
1574,Chamartin,Chalet adosado en El Viso,0,en El Viso,1,4400,4,269,,1,0,0,1,0,1,North
1575,Chamartin,Piso en Ciudad Jard’n,0,Ciudad Jard’n,1,2200,2,100,2,1,1,0,0,0,0,North
1576,Chamartin,Piso en calle de juan ram—n jim_nez,0,Bernab_u-Hispanoam_rica,1,2160,1,72,3,1,1,0,0,0,0,North
1577,Chamartin,Piso en calle del pinar,0,El Viso,1,2700,1,68,0,1,1,0,0,0,0,North
1578,Chamartin,Piso en calle del pr’ncipe de vergara,0,Ciudad Jard’n,1,3150,2,75,8,1,1,0,0,0,0,North
1579,Chamartin,Piso en calle Pedro Muguruza,0,Nueva Espa–a,1,2565,2,80,7,1,1,0,0,0,0,North
1580,Chamartin,Piso en calle Antonio Rodriguez Villa,0,El Viso,1,1900,2,119,1,1,1,0,0,0,0,North
1581,Chamartin,Piso en calle antonio p_rez,0,El Viso,1,1150,2,70,1,1,0,0,0,0,0,North
1582,Chamartin,Piso en calle San Julio,0,El Viso,1,2500,3,145,0,1,1,0,0,0,0,North
1583,Chamartin,Piso en paseo de la Castellana,0,Nueva Espa–a,1,1400,2,78,6,1,1,0,0,0,0,North
1584,Chamartin,Piso en paseo de La habana,0,El Viso,1,2200,2,120,7,1,1,0,0,0,0,North
1585,Chamartin,Piso en Daganzo,0,Prosperidad,1,950,1,40,1,0,0,0,0,0,0,North
1586,Chamartin,Piso en Puenteareas,0,Prosperidad,1,1350,3,120,4,1,1,0,0,0,0,North
1587,Chamartin,çÅtico en calle Fern‡n Nœ–ez,0,Bernab_u-Hispanoam_rica,1,4900,4,240,1,1,1,1,0,0,0,North
1588,Chamartin,Piso en avenida Alberto Alcocer,0,Nueva Espa–a,1,800,1,45,6,1,1,0,0,0,0,North
1589,Chamartin,Piso en avenida de Alberto de Alcocer,0,Nueva Espa–a,1,950,1,45,3,1,1,0,0,0,0,North
1590,Chamartin,çÅtico en avenida Burgos,0,Castilla,1,5990,4,280,17,1,1,1,0,0,0,North
1591,Chamartin,Piso en Bernab_u-Hispanoam_rica,0,Bernab_u-Hispanoam_rica,1,2800,4,210,8,1,1,0,0,0,0,North
1592,Chamartin,Piso en El Viso,0,El Viso,1,2700,3,105,0,1,0,0,0,0,0,North
1593,Chamartin,Piso en calle antonio rodr’guez villa,0,El Viso,1,1200,1,70,0,1,1,0,0,0,0,North
1594,Chamartin,Piso en juan hurtado de mendoza,0,Nueva Espa–a,1,3000,4,238,9,1,1,0,0,0,0,North
1595,Chamartin,Piso en calle Henri Dunant,0,Nueva Espa–a,1,5000,5,356,5,1,1,0,0,0,0,North
1596,Chamartin,Piso en HENRI DUNANT,0,Nueva Espa–a,1,1325,1,75,2,1,1,0,0,0,0,North
1597,Chamartin,Piso en Nueva Espa–a,0,Nueva Espa–a,1,2200,3,210,5,1,1,0,0,0,0,North
1598,Chamartin,Piso en Nueva Espa–a,0,Nueva Espa–a,1,2600,3,180,4,1,1,0,0,0,0,North
1599,Chamartin,Piso en San Ernesto,0,Ciudad Jard’n,1,870,2,65,1,0,1,0,0,0,0,North
1600,Chamartin,Piso en El Viso,0,El Viso,1,2650,4,165,7,1,1,0,0,0,0,North
1601,Chamartin,Piso en calle de los Caidos de la Divisi—n Azul,0,Nueva Espa–a,1,1500,1,75,1,1,1,0,0,0,0,North
1602,Chamartin,Piso en Prosperidad,0,Prosperidad,1,6000,4,415,0,1,0,0,0,0,0,North
1603,Chamartin,çÅtico en calle Fuente del Saz,0,Bernab_u-Hispanoam_rica,1,700,1,50,3,0,1,1,0,0,0,North
1604,Chamartin,Piso en Castilla,0,Castilla,1,1475,2,120,6,1,1,0,0,0,0,North
1605,Chamartin,çÅtico en El Viso,0,en El Viso,1,3690,3,398,3,1,1,1,0,0,0,North
1606,Chamartin,Piso en calle del Pr’ncipe de Vergara,0,Bernab_u-Hispanoam_rica,1,1380,2,70,1,1,1,0,0,0,0,North
